Project,HoleID,SampleID,Paired_SampleID,General_control,Control_type,Au_Element,Au_unit,Au_DL,Au_EV,Au_SD,Au_or_ppm,Au_dp_ppm,Ag_Element,Ag_unit,Ag_DL,Ag_EV,Ag_SD,Lab,Batchname,Date
Celeste,TNB14-013,R116000,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.766,,Ag,ppm,0.5,,,ALS,YW14113732,2014-08-11
Celeste,TNB14-014,R114720,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.776,,Ag,ppm,0.5,,,ALS,YW14063885,2014-05-24
Celeste,TNB14-014,R114780,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.807,,Ag,ppm,0.5,,,ALS,YW14063885,2014-05-24
Celeste,TNB14-015,R115180,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.761,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-015,R115200,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.768,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-015,R115260,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.772,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-016,R115320,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.797,,Ag,ppm,0.5,,,ALS,YW14113737,2014-08-12
Celeste,TNB14-018,R115360,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.806,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-019,R115400,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.756,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-020,R115440,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.763,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-020,R115460,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.792,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-021,R115500,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.794,,Ag,ppm,0.5,,,ALS,YW14119523,2014-08-20
Celeste,TNB14-022,R432040,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.797,,Ag,ppm,0.5,,,ALS,YW14119653,2014-08-25
Celeste,TNB14-023,R432060,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.805,,Ag,ppm,0.5,,,ALS,YW14119653,2014-08-25
Celeste,TNB15-024,S346560,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.796,,Ag,ppm,0.5,,,ALS,YW15150351,2015-10-20
Celeste,TNB15-024,S346620,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.691,,Ag,ppm,0.5,,,ALS,YW15150351,2015-10-20
Celeste,TNB15-025,S346680,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.797,,Ag,ppm,0.5,,,ALS,YW15152999,2015-10-23
Celeste,TNB15-026,S346700,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.781,,Ag,ppm,0.5,,,ALS,YW15153837,2015-10-27
Celeste,TNB15-026,S346740,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.721,,Ag,ppm,0.5,,,ALS,YW15153837,2015-10-27
Celeste,TNB15-026,S346760,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.722,,Ag,ppm,0.5,,,ALS,YW15153837,2015-10-27
Celeste,TNB15-026,S346800,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.682,,Ag,ppm,0.5,,,ALS,YW15153837,2015-10-27
Celeste,TNB15-026,S346840,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.718,,Ag,ppm,0.5,,,ALS,YW15153837,2015-10-27
Celeste,TNB15-027,S346860,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.714,,Ag,ppm,0.5,,,ALS,YW15156255,2015-10-25
Celeste,TNB15-027,S346900,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.745,,Ag,ppm,0.5,,,ALS,YW15156255,2015-10-25
Celeste,TNB15-027,S346920,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.781,,Ag,ppm,0.5,,,ALS,YW15156255,2015-10-25
Celeste,TNB15-027,S346960,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.769,,Ag,ppm,0.5,,,ALS,YW15156255,2015-10-25
Celeste,TNB15-027,S346980,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.721,,Ag,ppm,0.5,,,ALS,YW15156255,2015-10-25
Celeste,TNB15-028,S347060,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.799,,Ag,ppm,0.5,,,ALS,YW15158262,2015-10-31
Celeste,TNB15-028,S347140,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.772,,Ag,ppm,0.5,,,ALS,YW15158262,2015-10-31
Celeste,TNB15-029,S347180,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.793,,Ag,ppm,0.5,,,ALS,YW15161208,2015-11-03
Celeste,TNB15-029,S347240,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.748,,Ag,ppm,0.5,,,ALS,YW15161208,2015-11-03
Celeste,TNB15-029,S347280,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.712,,Ag,ppm,0.5,,,ALS,YW15161208,2015-11-03
Celeste,TNB15-029,S347340,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.716,,Ag,ppm,0.5,,,ALS,YW15161208,2015-11-03
Celeste,TNB15-029,S347380,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.78,,Ag,ppm,0.5,,,ALS,YW15161208,2015-11-03
Celeste,TWL16-001,S343160,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.798,,Ag,ppm,0.5,,,ALS,YW16018194,2016-02-18
Celeste,TWL16-001,S343220,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.806,,Ag,ppm,0.5,,,ALS,YW16018194,2016-02-18
Celeste,TWL16-002,S343240,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.784,,Ag,ppm,0.5,,,ALS,YW16018194,2016-02-18
Celeste,TWL16-002,S343320,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.785,,Ag,ppm,0.5,,,ALS,YW16019436,2016-02-20
Celeste,TWL16-003,s343360,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.792,,Ag,ppm,0.5,,,ALS,YW16021771,2016-02-23
Celeste,TWL16-003,S343400,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.801,,Ag,ppm,0.5,,,ALS,YW16021771,2016-02-23
Celeste,TWL16-003,S343440,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.803,,Ag,ppm,0.5,,,ALS,YW16021771,2016-02-23
Celeste,TWL16-004,S343140,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.765,,Ag,ppm,0.5,,,ALS,YW16029433,2016-03-06
Celeste,TWL16-004,S343460,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.788,,Ag,ppm,0.5,,,ALS,YW16021771,2016-02-23
Celeste,TWL16-004,S343520,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.779,,Ag,ppm,0.5,,,ALS,YW16022385,2016-02-24
Celeste,TWL16-005,S343540,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.798,,Ag,ppm,0.5,,,ALS,YW16023191,2016-02-24
Celeste,TWL16-005,S343600,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.781,,Ag,ppm,0.5,,,ALS,YW16023191,2016-02-24
Celeste,TWL16-005,S343620,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.785,,Ag,ppm,0.5,,,ALS,YW16023191,2016-02-24
Celeste,TWL16-006,S343640,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.78,,Ag,ppm,0.5,,,ALS,YW16025621,2016-03-04
Celeste,TWL16-006,S343680,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.791,,Ag,ppm,0.5,,,ALS,YW16025621,2016-03-04
Celeste,TWL16-007,S346260,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.795,,Ag,ppm,0.5,,,ALS,YW16026223,2016-03-05
Celeste,TWL16-007,S346300,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.703,,Ag,ppm,0.5,,,ALS,YW16026223,2016-03-05
Celeste,TWL16-007,S346360,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.717,,Ag,ppm,0.5,,,ALS,YW16026223,2016-03-05
Celeste,TWL16-008,S344540,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.576,,Ag,ppm,0.5,,,ALS,YW16030416,2016-03-09
Celeste,TWL16-008,S344580,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.797,,Ag,ppm,0.5,,,ALS,YW16030416,2016-03-09
Celeste,TWL16-008,S346400,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.773,,Ag,ppm,0.5,,,ALS,YW16027656,2016-03-04
Celeste,TWL16-008,S346440,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.775,,Ag,ppm,0.5,,,ALS,YW16027656,2016-03-04
Celeste,TWL16-008,S346500,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.821,,Ag,ppm,0.5,,,ALS,YW16030416,2016-03-09
Celeste,TWL16-009,S343740,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.775,,Ag,ppm,0.5,,,ALS,YW16033604,2016-03-15
Celeste,TWL16-010,S344640,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.798,,Ag,ppm,0.5,,,ALS,YW16032415,2016-03-15
Celeste,TWL16-011,S343800,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.745,,Ag,ppm,0.5,,,ALS,YW16033710,2016-03-16
Celeste,TWL16-011,S343860,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.733,,Ag,ppm,0.5,,,ALS,YW16033710,2016-03-16
Celeste,TWL16-012,S344680,,CRM,P7H,Au,ppm,0.005,0.799,0.025,0.801,,Ag,ppm,0.5,,,ALS,YW16035003,2016-03-18
Celeste,TWL16-036,S841503,S841503DUP,Duplicate,PD,Au,ppm,0.005,,,0.013,0.015,Ag,ppm,0.5,,,ALS,YW16192153,2018-10-23
Celeste,TSO16-011,V161331,V161331DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16210380,2018-10-24
Celeste,TSO20-060,H0007661,H0007661DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20034486,2018-10-25
Celeste,TCG16-053,S521383,S521383DUP,Duplicate,PD,Au,ppm,0.005,,,0.008,0.005,Ag,ppm,0.5,,,ALS,YW16054330,2018-10-26
Celeste,GTCR20-097,B0232535,B0232535DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.005,Ag,ppm,0.5,,,ALS,YW20246106,2018-10-27
Celeste,TSO17-025,V890173,V890173DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17064285,2018-10-28
Celeste,TCR16-075,S517662,S517662DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16067376,2018-10-29
Celeste,TSO17-022,V739449,V739449DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17072724,2018-10-30
Celeste,TSO17-029,V892879,V892879DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17066023,2018-10-31
Celeste,TWL16-035,V158004,V158004DUP,Duplicate,PD,Au,ppm,0.005,,,0.011,0.013,Ag,ppm,0.5,,,ALS,YW16189787,2018-11-01
Celeste,TCG16-055,S521459,S521459DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16054410,2018-11-02
Celeste,TNB15-028,S347006,S347006DUP,Duplicate,PD,Au,ppm,0.005,,,1.44,1.475,Ag,ppm,0.5,,,ALS,YW15158262,2018-11-03
Celeste,TWL16-021,S890003,S890003DUP,Duplicate,PD,Au,ppm,0.005,,,0.04,0.035,Ag,ppm,0.5,,,ALS,YW16139122,2018-11-04
Celeste,TSO18-040,W877986,W877986DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18045727,2018-11-05
Celeste,TNB15-025,S346646,S346646DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW15152999,2018-11-06
Celeste,TSO18-037,C0005817,C0005817DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18037171,2018-11-07
Celeste,TSO18-042,W878826,W878826DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18052402,2018-11-08
Celeste,NB-93-16,V891175,V891175DUP,Duplicate,PD,Au,ppm,0.005,,,0.034,0.034,Ag,ppm,0.5,,,ALS,YW17081879,2018-11-09
Celeste,TCG19-062,E0008381,E0008381DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19225109,2018-11-10
Celeste,TSO16-005,V156418,V156418DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16180476,2018-11-11
Celeste,TSO19-048,H0008707,H0008707DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19190243,2018-11-12
Celeste,TNB14-018,R115348,R115348DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW14119523,2018-11-13
Celeste,TNB14-010,R115019,R115019DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.016,Ag,ppm,0.5,,,ALS,YW14067514,2018-11-14
Celeste,THL16-010,S520786,S520786DUP,Duplicate,PD,Au,ppm,0.005,,,0.255,0.2,Ag,ppm,0.5,,,ALS,YW16047114,2018-11-15
Celeste,TCG19-060,H0008939,H0008939DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19193242,2018-11-16
Celeste,NB-93-12,V891006,V891006DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.005,Ag,ppm,0.5,,,ALS,YW17078744,2018-11-17
Celeste,TNB14-012,R114608,R114608DUP,Duplicate,PD,Au,ppm,0.005,,,0.01,0.0025,Ag,ppm,0.5,,,ALS,YW14056967,2018-11-18
Celeste,TWL16-018,S345227,S345227DUP,Duplicate,PD,Au,ppm,0.005,,,0.082,0.051,Ag,ppm,0.5,,,ALS,YW16060166,2018-11-19
Celeste,TCR15-017,R432735,R432735DUP,Duplicate,PD,Au,ppm,0.005,,,0.005,0.007,Ag,ppm,0.5,,,ALS,YW15018749,2018-11-20
Celeste,TNB15-024,S346507,S346507DUP,Duplicate,PD,Au,ppm,0.005,,,6.52,6.44,Ag,ppm,0.5,,,ALS,YW15146044,2018-11-21
Celeste,TCR15-043,R434473,R434473DUP,Duplicate,PD,Au,ppm,0.005,,,5.35,5.31,Ag,ppm,0.5,,,ALS,YW15125510,2018-11-22
Celeste,TSO19-045,E0006751,E0006751DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19178980,2018-11-23
Celeste,GTCR20-106,C257186,C257186DUP,Duplicate,PD,Au,ppm,0.005,,,0.0025,0.006,Ag,ppm,0.5,,,ALS,YW20270079,2018-11-24
Celeste,TSO18-038,W877624,W877624DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.007,0.0025,Ag,ppm,0.5,,,ALS,YW18041029,2018-11-25
Celeste,TNB14-001,P692105,P692105DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.04,0.039,Ag,ppm,0.5,,,ALS,YW14039432,2018-11-26
Celeste,TWL17-052,V411776,V411776DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17058589,2018-11-27
Celeste,TSO16-013,V157177,V157177DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16197340,2018-11-28
Celeste,TWL16-012,S344685,S344685DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16035003,2018-11-29
Celeste,TSO18-032,W876101,W876101DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18020130,2018-11-30
Celeste,TCR15-012,R432526,R432526DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW15018740,2018-12-01
Celeste,TCR19-086,H0009659,H0009659DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.048,0.044,Ag,ppm,0.5,,,ALS,YW19216293,2018-12-02
Celeste,TCG16-031,S519656,S519656DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16065913,2018-12-03
Celeste,TSO18-032,W876102,W876102DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.005,0.005,Ag,ppm,0.5,,,ALS,YW18020130,2018-12-04
Celeste,TCR19-088,H0009875,H0009875DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19220918,2018-12-05
Celeste,THL16-005,S345308,S345308DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.011,0.016,Ag,ppm,0.5,,,ALS,YW16039232,2018-12-06
Celeste,TCG16-039,S521131,S521131DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW16052980,2018-12-07
Celeste,TCG16-051,S521343,S521343DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.012,Ag,ppm,0.5,,,ALS,YW16054330,2018-12-08
Celeste,TCG16-033,S519734,S519734DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.279,0.285,Ag,ppm,0.5,,,ALS,YW16065913,2018-12-09
Celeste,TWL16-023,S889819,S889819DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.023,0.02,Ag,ppm,0.5,,,ALS,YW16149030,2018-12-10
Celeste,GTCR21-113,X412997,X412997DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW21096453,2018-12-11
Celeste,TSO19-043,E0006357,E0006357DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19170649,2018-12-12
Celeste,TCR15-070,S346198,S346198DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW15170692,2018-12-13
Celeste,TSO16-012,V161414,V161414DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16211131,2018-12-14
Celeste,GTCR20-112,B0233087,B0233087DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.163,0.159,Ag,ppm,0.5,,,ALS,YW20278513,2018-12-15
Celeste,TSO20-077,H0008011,H0008011DUP,Lab Duplicate,CD,Au,ppm,0.005,,,3.18,3.33,Ag,ppm,0.5,,,ALS,YW20060044,2018-12-16
Celeste,TSO20-070,A0655828,A0655828DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.243,0.23,Ag,ppm,0.5,,,ALS,YW20051560,2018-12-17
Celeste,TSO19-046,E0006956,E0006956DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW19183534,2018-12-18
Celeste,TCG16-030,S519616,S519616DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.011,0.008,Ag,ppm,0.5,,,ALS,YW16065913,2018-12-19
Celeste,NB-93-17,V888609,V888609DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.025,0.022,Ag,ppm,0.5,,,ALS,YW17087386,2018-12-20
Celeste,TCR15-057,R433982,R433982DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.511,0.486,Ag,ppm,0.5,,,ALS,YW15141565,2018-12-21
Celeste,TNB15-024,S346513,S346513DUP,Lab Duplicate,CD,Au,ppm,0.005,,,1.47,1.45,Ag,ppm,0.5,,,ALS,YW15146044,2018-12-22
Celeste,GTCR20-100,C256954,C256954DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20257314,2018-12-23
Celeste,TSO17-017,V888736,V888736DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17072724,2018-12-24
Celeste,TWL16-005,S343528,S343528DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16022385,2018-12-25
Celeste,TCG16-039,S521134,S521134DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16052980,2018-12-26
Celeste,TSO17-023,V413627,V413627DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17053350,2018-12-27
Celeste,TNB14-003,N841716,N841716DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.02,0.008,Ag,ppm,0.5,,,ALS,YW14053681,2018-12-28
Celeste,TSO16-014,V161452,V161452DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16211131,2018-12-29
Celeste,TCG16-038,S521108,S521108DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16050306,2018-12-30
Celeste,TSO18-032,W876105,W876105DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW18020130,2018-12-31
Celeste,TWL16-031A,S893546,S893546DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.024,0.022,Ag,ppm,0.5,,,ALS,YW16144718,2019-01-01
Celeste,TWL16-026,V156136,V156136DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.028,0.031,Ag,ppm,0.5,,,ALS,YW16162766,2019-01-02
Celeste,TSO20-071,A0655962,A0655962DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20052589,2019-01-03
Celeste,TSO17-029,V892888,V892888DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17067851,2019-01-04
Celeste,TCG16-046,S517509,S517509DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16067366,2019-01-05
Celeste,TSO19-044,E0006579,E0006579DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.007,0.0025,Ag,ppm,0.5,,,ALS,YW19172563,2019-01-06
Celeste,TCG16-043,S521232,S521232DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.336,0.331,Ag,ppm,0.5,,,ALS,YW16052980,2019-01-07
Celeste,TCG16-042,S521212,S521212DUP,Lab Duplicate,CD,Au,ppm,0.005,,,0.029,0.027,Ag,ppm,0.5,,,ALS,YW16052980,2019-01-08
Celeste,TNB14-004,N905454,N905454DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.01,0.006,Ag,ppm,0.5,,,ALS,YW14056962,2019-01-09
Celeste,TSO20-060,H0007681,H0007681DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20034486,2019-01-10
Celeste,TSO20-085,B0236192,B0236192DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW20073283,2019-01-11
Celeste,TCR15-010,R432446,R432446DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW15023330,2019-01-12
Celeste,TNB14-014,R114731,R114731DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.005,0.0025,Ag,ppm,0.5,,,ALS,YW14063885,2019-01-13
Celeste,GTWL22-006,A024139,A024139DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.039,0.031,Ag,ppm,0.5,,,ALS,YW22062154,2019-01-14
Celeste,TCR15-029,R433101,R433101DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.01,0.0025,Ag,ppm,0.5,,,ALS,YW15043530,2019-01-15
Celeste,TSO17-022A,V892007,V892007DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW17051715,2019-01-16
Celeste,TSO20-054,H0007279,H0007279DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.006,0.0025,Ag,ppm,0.5,,,ALS,YW20025463,2019-01-17
Celeste,TCG16-032,S519714,S519714DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.01,0.006,Ag,ppm,0.5,,,ALS,YW16065913,2019-01-18
Celeste,TWL16-025,S890565,S890565DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.064,0.062,Ag,ppm,0.5,,,ALS,YW16162604,2019-01-19
Celeste,GTRH21-001,S344456,S344456DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.013,0.014,Ag,ppm,0.5,,,ALS,YW21092158,2019-01-20
Celeste,GTCM23-042,E858506,E858506DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.181,0.183,Ag,ppm,0.5,,,ALS,YW23025216,2019-01-21
Celeste,TCR15-072,S343025,S343025DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.006,0.006,Ag,ppm,0.5,,,ALS,YW15168436,2019-01-22
Celeste,GTCR20-090,X412559,X412559DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.006,0.0025,Ag,ppm,0.5,,,ALS,YW20197693,2019-01-23
Celeste,THL16-009,S345534,S345534DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16046325,2019-01-24
Celeste,TWL16-013,S344786,S344786DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16037596,2019-01-25
Celeste,TBY16-012,S344001,S344001DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW16063785,2019-01-26
Celeste,TSO18-039,C0006105,C0006105DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW18039112,2019-01-27
Celeste,TSO17-018,V160232,V160232DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.013,0.015,Ag,ppm,0.5,,,ALS,YW17043188,2019-01-28
Celeste,GTCM22-034,E857136,E857136DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.106,0.083,Ag,ppm,0.5,,,ALS,YW22089547,2019-01-29
Celeste,NB-17,V891452,V891452DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.006,0.006,Ag,ppm,0.5,,,ALS,YW19034472,2019-01-30
Celeste,GTCM21-004,B0232813,B0232813DUP,Lab Duplicate,FD,Au,ppm,0.005,,,0.0025,0.0025,Ag,ppm,0.5,,,ALS,YW21038198,2019-01-31
